date,script,model,time
2019-03-16 11:38:36.476,PartialDetection.eol,Partial_10_Replication.uml,15639
2019-03-16 11:39:02.765,PartialDetection.eol,Partial_20_Replication.uml,14999
2019-03-16 11:39:28.444,PartialDetection.eol,Partial_30_Replication.uml,19952
2019-03-16 11:39:58.519,PartialDetection.eol,Partial_40_Replication.uml,16788
2019-03-16 11:40:25.395,PartialDetection.eol,Partial_50_Replication.uml,18619
2019-03-16 11:40:53.056,PartialDetection.eol,Partial_60_Replication.uml,16352
2019-03-16 11:38:12.626,RefineForPMD.eol,Partial_20_Replication.uml,190004
2019-03-16 11:41:18.135,PartialDetection.eol,Partial_70_Replication.uml,11667
2019-03-16 11:41:40.86,PartialDetection.eol,Partial_80_Replication.uml,5811
2019-03-16 11:41:54.485,PartialDetection.eol,Partial_90_Replication.uml,6513
2019-03-16 11:42:10.685,PartialDetection.eol,Replication.uml,14721
2019-03-16 11:42:36.243,PartialDetection.eol,Partial_10_Replication.uml,18842
2019-03-16 11:43:06.358,PartialDetection.eol,Partial_20_Replication.uml,15981
2019-03-16 11:43:33.138,PartialDetection.eol,Partial_30_Replication.uml,14765
2019-03-16 11:43:58.226,PartialDetection.eol,Partial_40_Replication.uml,15698
2019-03-16 11:41:37.142,RefineForPMD.eol,Partial_30_Replication.uml,159785
2019-03-16 11:44:26.115,PartialDetection.eol,Partial_50_Replication.uml,16123
2019-03-16 11:44:51.664,PartialDetection.eol,Partial_60_Replication.uml,9572
2019-03-16 11:45:09.831,PartialDetection.eol,Partial_70_Replication.uml,12075
2019-03-16 11:45:30.322,PartialDetection.eol,Partial_80_Replication.uml,7584
2019-03-16 11:45:45.218,PartialDetection.eol,Partial_90_Replication.uml,4968
2019-03-16 11:45:59.789,PartialDetection.eol,Replication.uml,19444
2019-03-16 11:46:29.918,PartialDetection.eol,Partial_10_Replication.uml,16863
2019-03-16 11:44:32.732,RefineForPMD.eol,Partial_40_Replication.uml,151931
2019-03-16 11:46:57.08,PartialDetection.eol,Partial_20_Replication.uml,17567
2019-03-16 11:47:26.671,PartialDetection.eol,Partial_30_Replication.uml,12545
2019-03-16 11:47:48.896,PartialDetection.eol,Partial_40_Replication.uml,12705
2019-03-16 11:48:10.996,PartialDetection.eol,Partial_50_Replication.uml,13523
2019-03-16 11:48:33.299,PartialDetection.eol,Partial_60_Replication.uml,12971
2019-03-16 11:48:54.742,PartialDetection.eol,Partial_70_Replication.uml,9932
2019-03-16 11:49:12.401,PartialDetection.eol,Partial_80_Replication.uml,6528
2019-03-16 11:49:26.284,PartialDetection.eol,Partial_90_Replication.uml,5095
2019-03-16 11:47:17.05,RefineForPMD.eol,Partial_50_Replication.uml,139014
2019-03-16 11:49:43.369,PartialDetection.eol,Replication.uml,17987
2019-03-16 11:50:12.415,PartialDetection.eol,Partial_10_Replication.uml,14237
2019-03-16 11:50:37.219,PartialDetection.eol,Partial_20_Replication.uml,15415
2019-03-16 11:51:03.408,PartialDetection.eol,Partial_30_Replication.uml,14798
2019-03-16 11:51:27.909,PartialDetection.eol,Partial_40_Replication.uml,15844
2019-03-16 11:49:50.324,RefineForPMD.eol,Partial_60_Replication.uml,117327
2019-03-16 11:51:55.065,PartialDetection.eol,Partial_50_Replication.uml,16948
2019-03-16 11:52:21.457,PartialDetection.eol,Partial_60_Replication.uml,10207
2019-03-16 11:52:40.418,PartialDetection.eol,Partial_70_Replication.uml,12166
2019-03-16 11:53:00.391,PartialDetection.eol,Partial_80_Replication.uml,6588
2019-03-16 11:53:14.099,PartialDetection.eol,Partial_90_Replication.uml,4557
2019-03-16 11:52:01.787,RefineForPMD.eol,Partial_70_Replication.uml,106014
2019-03-16 11:53:28.23,PartialDetection.eol,Replication.uml,19798
2019-03-16 11:54:04.481,PartialDetection.eol,Partial_10_Replication.uml,15471
2019-03-16 11:54:30.388,PartialDetection.eol,Partial_20_Replication.uml,15293
2019-03-16 11:54:55.559,PartialDetection.eol,Partial_30_Replication.uml,16382
2019-03-16 11:54:02.838,RefineForPMD.eol,Partial_80_Replication.uml,79123
2019-03-16 11:55:21.341,PartialDetection.eol,Partial_40_Replication.uml,18988
2019-03-16 11:55:49.598,PartialDetection.eol,Partial_50_Replication.uml,17505
2019-03-16 11:56:18.128,PartialDetection.eol,Partial_60_Replication.uml,19674
2019-03-16 11:55:32.817,RefineForPMD.eol,Partial_90_Replication.uml,84535
2019-03-16 11:56:48.974,PartialDetection.eol,Partial_70_Replication.uml,15660
2019-03-16 11:57:16.216,PartialDetection.eol,Partial_80_Replication.uml,7189
2019-03-16 11:57:30.347,PartialDetection.eol,Partial_90_Replication.uml,6151
2019-03-16 11:57:12.445,RefineForPMD.eol,Replication.uml,115758
2019-03-16 11:59:18.606,RefineForPMD.eol,Partial_10_Replication.uml,107169
2019-03-16 12:01:16.177,RefineForPMD.eol,Partial_20_Replication.uml,83198
2019-03-16 12:02:48.682,RefineForPMD.eol,Partial_30_Replication.uml,89964
2019-03-16 12:04:27.644,RefineForPMD.eol,Partial_40_Replication.uml,78809
2019-03-16 12:05:55.512,RefineForPMD.eol,Partial_50_Replication.uml,66832
2019-03-16 12:07:10.341,RefineForPMD.eol,Partial_60_Replication.uml,58583
2019-03-16 12:08:16.517,RefineForPMD.eol,Partial_70_Replication.uml,54547
2019-03-16 12:09:18.337,RefineForPMD.eol,Partial_80_Replication.uml,43642
2019-03-16 12:10:08.979,RefineForPMD.eol,Partial_90_Replication.uml,39827
2019-03-16 12:10:57.49,RefineForPMD.eol,Replication.uml,112500
2019-03-16 12:13:00.804,RefineForPMD.eol,Partial_10_Replication.uml,97994
2019-03-16 12:14:48.582,RefineForPMD.eol,Partial_20_Replication.uml,92618
2019-03-16 12:16:30.684,RefineForPMD.eol,Partial_30_Replication.uml,80590
2019-03-16 12:18:00.417,RefineForPMD.eol,Partial_40_Replication.uml,92419
2019-03-16 12:19:42.158,RefineForPMD.eol,Partial_50_Replication.uml,67249
2019-03-16 12:20:57.241,RefineForPMD.eol,Partial_60_Replication.uml,59937
2019-03-16 12:22:05.089,RefineForPMD.eol,Partial_70_Replication.uml,51531
2019-03-16 12:23:04.03,RefineForPMD.eol,Partial_80_Replication.uml,45817
2019-03-16 12:23:56.836,RefineForPMD.eol,Partial_90_Replication.uml,37358
2019-03-16 12:24:43.561,RefineForPMD.eol,Replication.uml,115480
2019-03-16 12:26:49.637,RefineForPMD.eol,Partial_10_Replication.uml,99778
2019-03-16 12:28:41.409,RefineForPMD.eol,Partial_20_Replication.uml,92454
2019-03-16 12:30:23.191,RefineForPMD.eol,Partial_30_Replication.uml,85040
2019-03-16 12:31:57.348,RefineForPMD.eol,Partial_40_Replication.uml,120045
2019-03-16 12:34:16.056,RefineForPMD.eol,Partial_50_Replication.uml,129282
2019-03-16 12:36:43.84,RefineForPMD.eol,Partial_60_Replication.uml,125133
2019-03-16 12:39:05.461,RefineForPMD.eol,Partial_70_Replication.uml,110234
2019-03-16 12:41:11.119,RefineForPMD.eol,Partial_80_Replication.uml,84410
2019-03-16 12:42:50.461,RefineForPMD.eol,Partial_90_Replication.uml,75760
2019-03-16 12:44:23.934,RefineForPMD.eol,Replication.uml,189523
2019-03-16 12:47:52.321,RefineForPMD.eol,Partial_10_Replication.uml,184573
2019-03-16 12:51:17.61,RefineForPMD.eol,Partial_20_Replication.uml,177473
2019-03-16 12:54:33.624,RefineForPMD.eol,Partial_30_Replication.uml,163162
2019-03-16 12:57:33.998,RefineForPMD.eol,Partial_40_Replication.uml,158246
2019-03-16 13:00:30.037,RefineForPMD.eol,Partial_50_Replication.uml,136848
2019-03-16 13:03:04.145,RefineForPMD.eol,Partial_60_Replication.uml,126600
2019-03-16 13:05:26.082,RefineForPMD.eol,Partial_70_Replication.uml,106060
2019-03-16 13:07:26.657,RefineForPMD.eol,Partial_80_Replication.uml,89198
2019-03-16 13:09:10.043,RefineForPMD.eol,Partial_90_Replication.uml,79220
2019-03-16 13:10:48.759,RefineForPMD.eol,Replication.uml,196553
2019-03-16 13:14:25.713,RefineForPMD.eol,Partial_10_Replication.uml,216873
2019-03-16 13:18:25.748,RefineForPMD.eol,Partial_20_Replication.uml,179772
2019-03-16 13:21:45.671,RefineForPMD.eol,Partial_30_Replication.uml,154902
2019-03-16 13:24:39.878,RefineForPMD.eol,Partial_40_Replication.uml,154051
2019-03-16 13:27:31.992,RefineForPMD.eol,Partial_50_Replication.uml,150673
2019-03-16 13:30:19.997,RefineForPMD.eol,Partial_60_Replication.uml,117132
2019-03-16 13:32:33.131,RefineForPMD.eol,Partial_70_Replication.uml,101830
2019-03-16 13:34:29.849,RefineForPMD.eol,Partial_80_Replication.uml,90993
2019-03-16 13:36:14.485,RefineForPMD.eol,Partial_90_Replication.uml,74550
2019-03-16 13:37:46.725,RefineForPMD.eol,Replication.uml,199158
2019-03-16 13:41:26.913,RefineForPMD.eol,Partial_10_Replication.uml,200472
2019-03-16 13:45:07.264,RefineForPMD.eol,Partial_20_Replication.uml,186083
2019-03-16 13:48:32.824,RefineForPMD.eol,Partial_30_Replication.uml,165008
2019-03-16 13:51:36.53,RefineForPMD.eol,Partial_40_Replication.uml,155482
2019-03-16 13:54:30.231,RefineForPMD.eol,Partial_50_Replication.uml,141671
2019-03-16 13:57:10.309,RefineForPMD.eol,Partial_60_Replication.uml,129048
2019-03-16 13:59:34.627,RefineForPMD.eol,Partial_70_Replication.uml,96315
2019-03-16 14:01:25.875,RefineForPMD.eol,Partial_80_Replication.uml,99651
2019-03-16 14:03:19.065,RefineForPMD.eol,Partial_90_Replication.uml,79295
2019-03-16 14:04:57.214,RefineForPMD.eol,Replication.uml,203252
2019-03-16 14:08:43.482,RefineForPMD.eol,Partial_10_Replication.uml,204848
2019-03-16 14:12:28.2,RefineForPMD.eol,Partial_20_Replication.uml,161817
2019-03-16 14:15:30.458,RefineForPMD.eol,Partial_30_Replication.uml,181752
2019-03-16 14:18:51.237,RefineForPMD.eol,Partial_40_Replication.uml,164723
2019-03-16 14:21:54.479,RefineForPMD.eol,Partial_50_Replication.uml,157916
2019-03-16 14:24:49.772,RefineForPMD.eol,Partial_60_Replication.uml,117801
2019-03-16 14:27:03.054,RefineForPMD.eol,Partial_70_Replication.uml,105912
2019-03-16 14:29:04.158,RefineForPMD.eol,Partial_80_Replication.uml,84966
2019-03-16 14:30:43.827,RefineForPMD.eol,Partial_90_Replication.uml,75635
2019-03-16 14:32:17.873,RefineForPMD.eol,Replication.uml,221801
2019-03-16 14:36:20.911,RefineForPMD.eol,Partial_10_Replication.uml,195469
2019-03-16 14:39:57.339,RefineForPMD.eol,Partial_20_Replication.uml,162254
2019-03-16 14:42:58.371,RefineForPMD.eol,Partial_30_Replication.uml,168302
2019-03-16 14:46:05.232,RefineForPMD.eol,Partial_40_Replication.uml,145188
2019-03-16 14:48:46.579,RefineForPMD.eol,Partial_50_Replication.uml,134045
2019-03-16 14:51:16.284,RefineForPMD.eol,Partial_60_Replication.uml,115681
2019-03-16 14:53:26.904,RefineForPMD.eol,Partial_70_Replication.uml,116179
2019-03-16 14:55:37.454,RefineForPMD.eol,Partial_80_Replication.uml,85602
2019-03-16 14:57:16.23,RefineForPMD.eol,Partial_90_Replication.uml,74706
2019-03-16 14:58:50.417,RefineForPMD.eol,Replication.uml,205560
2019-03-16 15:02:36.936,RefineForPMD.eol,Partial_10_Replication.uml,207210
2019-03-16 15:06:24.814,RefineForPMD.eol,Partial_20_Replication.uml,166999
2019-03-16 15:09:30.963,RefineForPMD.eol,Partial_30_Replication.uml,165427
2019-03-16 15:12:35.901,RefineForPMD.eol,Partial_40_Replication.uml,148447
2019-03-16 15:15:21.207,RefineForPMD.eol,Partial_50_Replication.uml,135201
2019-03-16 15:17:52.919,RefineForPMD.eol,Partial_60_Replication.uml,124137
2019-03-16 15:20:12.691,RefineForPMD.eol,Partial_70_Replication.uml,96732
2019-03-16 15:22:04.048,RefineForPMD.eol,Partial_80_Replication.uml,94678
2019-03-16 15:23:52.466,RefineForPMD.eol,Partial_90_Replication.uml,88544
2019-03-16 15:25:39.389,RefineForPMD.eol,Replication.uml,205807
2019-03-16 15:29:25.171,RefineForPMD.eol,Partial_10_Replication.uml,205731
2019-03-16 15:33:11.071,RefineForPMD.eol,Partial_20_Replication.uml,165259
2019-03-16 15:36:15.458,RefineForPMD.eol,Partial_30_Replication.uml,163588
2019-03-16 15:39:17.401,RefineForPMD.eol,Partial_40_Replication.uml,145027
2019-03-16 15:42:00.331,RefineForPMD.eol,Partial_50_Replication.uml,123739
2019-03-16 15:44:21.02,RefineForPMD.eol,Partial_60_Replication.uml,127246
2019-03-16 15:46:43.757,RefineForPMD.eol,Partial_70_Replication.uml,104634
2019-03-16 15:48:43.631,RefineForPMD.eol,Partial_80_Replication.uml,96580
2019-03-16 15:50:34.724,RefineForPMD.eol,Partial_90_Replication.uml,78106
2019-03-16 15:52:11.138,RefineForPMD.eol,Replication.uml,208432
2019-03-16 15:56:02.959,RefineForPMD.eol,Partial_10_Replication.uml,218230
2019-03-16 16:00:01.761,RefineForPMD.eol,Partial_20_Replication.uml,175660
2019-03-16 16:03:17.843,RefineForPMD.eol,Partial_30_Replication.uml,176662
2019-03-16 16:06:31.873,RefineForPMD.eol,Partial_40_Replication.uml,138875
2019-03-16 16:09:07.991,RefineForPMD.eol,Partial_50_Replication.uml,142918
2019-03-16 16:11:48.898,RefineForPMD.eol,Partial_60_Replication.uml,127168
2019-03-16 16:14:11.463,RefineForPMD.eol,Partial_70_Replication.uml,106873
2019-03-16 16:16:13.289,RefineForPMD.eol,Partial_80_Replication.uml,90205
2019-03-16 16:17:57.867,RefineForPMD.eol,Partial_90_Replication.uml,78878
2019-03-16 16:19:34.103,RefineForPMD.eol,Replication.uml,211888
2019-03-16 16:23:26.443,RefineForPMD.eol,Partial_10_Replication.uml,231340
2019-03-16 16:27:38.491,RefineForPMD.eol,Partial_20_Replication.uml,171046
2019-03-16 16:30:49.399,RefineForPMD.eol,Partial_30_Replication.uml,171127
2019-03-16 16:33:59.851,RefineForPMD.eol,Partial_40_Replication.uml,137237
2019-03-16 16:36:34.786,RefineForPMD.eol,Partial_50_Replication.uml,131993
2019-03-16 16:39:03.94,RefineForPMD.eol,Partial_60_Replication.uml,125452
2019-03-16 16:41:25.18,RefineForPMD.eol,Partial_70_Replication.uml,108301
2019-03-16 16:43:28.456,RefineForPMD.eol,Partial_80_Replication.uml,82446
2019-03-16 16:45:05.418,RefineForPMD.eol,Partial_90_Replication.uml,84716
2019-03-16 16:46:47.404,RefineForPMD.eol,Replication.uml,223497
2019-03-16 16:50:53.19,RefineForPMD.eol,Partial_10_Replication.uml,206880
2019-03-16 16:54:41.896,RefineForPMD.eol,Partial_20_Replication.uml,172352
2019-03-16 16:57:57.369,RefineForPMD.eol,Partial_30_Replication.uml,152388
2019-03-16 17:00:47.345,RefineForPMD.eol,Partial_40_Replication.uml,136259
2019-03-16 17:03:20.911,RefineForPMD.eol,Partial_50_Replication.uml,145884
2019-03-16 17:06:04.28,RefineForPMD.eol,Partial_60_Replication.uml,134744
2019-03-16 17:08:34.597,RefineForPMD.eol,Partial_70_Replication.uml,104463
2019-03-16 17:10:34.6,RefineForPMD.eol,Partial_80_Replication.uml,81715
2019-03-16 17:12:11.014,RefineForPMD.eol,Partial_90_Replication.uml,78382
2019-03-16 17:13:48.858,RefineForPMD.eol,Replication.uml,200531
2019-03-16 17:17:30.371,RefineForPMD.eol,Partial_10_Replication.uml,184697
2019-03-16 17:20:59.715,RefineForPMD.eol,Partial_20_Replication.uml,189928
2019-03-16 17:24:29.601,RefineForPMD.eol,Partial_30_Replication.uml,186119
2019-03-16 17:27:53.846,RefineForPMD.eol,Partial_40_Replication.uml,156695
2019-03-16 17:30:48.969,RefineForPMD.eol,Partial_50_Replication.uml,149961
2019-03-16 17:33:35.134,RefineForPMD.eol,Partial_60_Replication.uml,118850
2019-03-16 17:35:49.825,RefineForPMD.eol,Partial_70_Replication.uml,111321
2019-03-16 17:37:55.803,RefineForPMD.eol,Partial_80_Replication.uml,97798
2019-03-16 17:39:48.318,RefineForPMD.eol,Partial_90_Replication.uml,78831
2019-03-16 17:41:25.994,RefineForPMD.eol,Replication.uml,205993
2019-03-16 17:45:13.515,RefineForPMD.eol,Partial_10_Replication.uml,180866
2019-03-16 17:48:34.411,RefineForPMD.eol,Partial_20_Replication.uml,173501
2019-03-16 17:51:46.813,RefineForPMD.eol,Partial_30_Replication.uml,164733
2019-03-16 17:54:50.239,RefineForPMD.eol,Partial_40_Replication.uml,159580
2019-03-16 17:57:46.807,RefineForPMD.eol,Partial_50_Replication.uml,140957
2019-03-16 18:00:24.007,RefineForPMD.eol,Partial_60_Replication.uml,119112
2019-03-16 18:02:38.522,RefineForPMD.eol,Partial_70_Replication.uml,99986
2019-03-16 18:04:33.402,RefineForPMD.eol,Partial_80_Replication.uml,79556
2019-03-16 18:06:07.126,RefineForPMD.eol,Partial_90_Replication.uml,79282
2019-03-16 18:07:42.996,RefineForPMD.eol,Replication.uml,197617
2019-03-16 18:11:21.216,RefineForPMD.eol,Partial_10_Replication.uml,185703
2019-03-16 18:14:48.022,RefineForPMD.eol,Partial_20_Replication.uml,179096
2019-03-16 18:18:06.767,RefineForPMD.eol,Partial_30_Replication.uml,157866
2019-03-16 18:21:01.956,RefineForPMD.eol,Partial_40_Replication.uml,144563
2019-03-16 18:23:43.974,RefineForPMD.eol,Partial_50_Replication.uml,142400
2019-03-16 18:26:24.544,RefineForPMD.eol,Partial_60_Replication.uml,121283
2019-03-16 18:28:41.822,RefineForPMD.eol,Partial_70_Replication.uml,106708
2019-03-16 18:30:43.388,RefineForPMD.eol,Partial_80_Replication.uml,88996
2019-03-16 18:32:27.273,RefineForPMD.eol,Partial_90_Replication.uml,78072
2019-03-16 18:34:03.56,RefineForPMD.eol,Replication.uml,201732
2019-03-16 18:37:47.764,RefineForPMD.eol,Partial_10_Replication.uml,206171
2019-03-16 18:41:34.791,RefineForPMD.eol,Partial_20_Replication.uml,167372
2019-03-16 18:44:41.199,RefineForPMD.eol,Partial_30_Replication.uml,145784
2019-03-16 18:47:25.646,RefineForPMD.eol,Partial_40_Replication.uml,139834
2019-03-16 18:50:04.081,RefineForPMD.eol,Partial_50_Replication.uml,138709
2019-03-16 18:52:38.963,RefineForPMD.eol,Partial_60_Replication.uml,110559
2019-03-16 18:54:45.72,RefineForPMD.eol,Partial_70_Replication.uml,116048
2019-03-16 18:56:55.8,RefineForPMD.eol,Partial_80_Replication.uml,84567
2019-03-16 18:58:37.145,RefineForPMD.eol,Partial_90_Replication.uml,79846
2019-03-18 02:05:22.993,RefineForPMD.eol,CarDoorLock.uml,1070
2019-03-18 02:07:58.358,RefineForPMD.eol,CarDoorLock.uml,1496
2019-03-18 02:09:21.638,PartialModelCreator.eol,CarDoorLock.uml,2388
2019-03-18 02:09:30.783,PartialModelCreator.eol,CarDoorLock.uml,4392
2019-03-18 02:09:41.296,PartialModelCreator.eol,CarDoorLock.uml,4981
2019-03-18 02:09:51.7,PartialModelCreator.eol,CarDoorLock.uml,6301
2019-03-18 02:10:03.353,PartialModelCreator.eol,CarDoorLock.uml,7268
2019-03-18 02:10:17.209,PartialModelCreator.eol,CarDoorLock.uml,8240
2019-03-18 02:10:31.217,PartialModelCreator.eol,CarDoorLock.uml,8956
2019-03-18 02:10:48.58,PartialModelCreator.eol,CarDoorLock.uml,10741
2019-03-18 02:11:05.185,PartialModelCreator.eol,CarDoorLock.uml,12443
2019-03-18 02:11:32.809,PartialDetection.eol,CarDoorLock.uml,522
2019-03-18 02:11:40.616,PartialDetection.eol,Partial_10_CarDoorLock.uml,305
2019-03-18 02:11:47.194,PartialDetection.eol,Partial_20_CarDoorLock.uml,267
2019-03-18 02:11:53.504,PartialDetection.eol,Partial_30_CarDoorLock.uml,272
2019-03-18 02:12:00.017,PartialDetection.eol,Partial_40_CarDoorLock.uml,262
2019-03-18 02:12:07.306,PartialDetection.eol,Partial_50_CarDoorLock.uml,302
2019-03-18 02:12:13.736,PartialDetection.eol,Partial_60_CarDoorLock.uml,304
2019-03-18 02:12:19.977,PartialDetection.eol,Partial_70_CarDoorLock.uml,204
2019-03-18 02:12:27.171,PartialDetection.eol,Partial_80_CarDoorLock.uml,245
2019-03-18 02:12:33.481,PartialDetection.eol,Partial_90_CarDoorLock.uml,238
2019-03-18 02:12:39.746,PartialDetection.eol,CarDoorLock.uml,328
2019-03-18 02:12:46.543,PartialDetection.eol,Partial_10_CarDoorLock.uml,481
2019-03-18 02:12:54.882,PartialDetection.eol,Partial_20_CarDoorLock.uml,363
2019-03-18 02:13:00.895,PartialDetection.eol,Partial_30_CarDoorLock.uml,229
2019-03-18 02:13:07.654,PartialDetection.eol,Partial_40_CarDoorLock.uml,213
2019-03-18 02:13:13.403,PartialDetection.eol,Partial_50_CarDoorLock.uml,210
2019-03-18 02:13:19.311,PartialDetection.eol,Partial_60_CarDoorLock.uml,217
2019-03-18 02:13:25.851,PartialDetection.eol,Partial_70_CarDoorLock.uml,400
2019-03-18 02:13:32.995,PartialDetection.eol,Partial_80_CarDoorLock.uml,208
2019-03-18 02:13:40.097,PartialDetection.eol,Partial_90_CarDoorLock.uml,261
2019-03-18 02:13:46.228,PartialDetection.eol,CarDoorLock.uml,275
2019-03-18 02:13:52.577,PartialDetection.eol,Partial_10_CarDoorLock.uml,278
2019-03-18 02:13:58.391,PartialDetection.eol,Partial_20_CarDoorLock.uml,245
2019-03-18 02:14:04.23,PartialDetection.eol,Partial_30_CarDoorLock.uml,252
2019-03-18 02:14:09.902,PartialDetection.eol,Partial_40_CarDoorLock.uml,233
2019-03-18 02:14:16.445,PartialDetection.eol,Partial_50_CarDoorLock.uml,242
2019-03-18 02:14:23.412,PartialDetection.eol,Partial_60_CarDoorLock.uml,568
2019-03-18 02:14:31.535,PartialDetection.eol,Partial_70_CarDoorLock.uml,452
2019-03-18 02:14:41.674,PartialDetection.eol,Partial_80_CarDoorLock.uml,265
2019-03-18 02:14:49.011,PartialDetection.eol,Partial_90_CarDoorLock.uml,295
2019-03-18 02:14:57.809,PartialDetection.eol,CarDoorLock.uml,444
2019-03-18 02:15:04.971,PartialDetection.eol,Partial_10_CarDoorLock.uml,447
2019-03-18 02:15:12.372,PartialDetection.eol,Partial_20_CarDoorLock.uml,278
2019-03-18 02:15:19.191,PartialDetection.eol,Partial_30_CarDoorLock.uml,415
2019-03-18 02:15:25.286,PartialDetection.eol,Partial_40_CarDoorLock.uml,285
2019-03-18 02:15:31.284,PartialDetection.eol,Partial_50_CarDoorLock.uml,255
2019-03-18 02:15:37.45,PartialDetection.eol,Partial_60_CarDoorLock.uml,220
2019-03-18 02:15:44.77,PartialDetection.eol,Partial_70_CarDoorLock.uml,406
2019-03-18 02:15:51.211,PartialDetection.eol,Partial_80_CarDoorLock.uml,226
2019-03-18 02:15:57.186,PartialDetection.eol,Partial_90_CarDoorLock.uml,203
2019-03-18 02:16:03.304,PartialDetection.eol,CarDoorLock.uml,298
2019-03-18 02:16:10.0,PartialDetection.eol,Partial_10_CarDoorLock.uml,275
2019-03-18 02:16:15.833,PartialDetection.eol,Partial_20_CarDoorLock.uml,304
2019-03-18 02:16:22.19,PartialDetection.eol,Partial_30_CarDoorLock.uml,227
2019-03-18 02:16:28.144,PartialDetection.eol,Partial_40_CarDoorLock.uml,277
2019-03-18 02:16:34.096,PartialDetection.eol,Partial_50_CarDoorLock.uml,200
2019-03-18 02:16:40.079,PartialDetection.eol,Partial_60_CarDoorLock.uml,319
2019-03-18 02:16:46.093,PartialDetection.eol,Partial_70_CarDoorLock.uml,227
2019-03-18 02:16:51.951,PartialDetection.eol,Partial_80_CarDoorLock.uml,232
2019-03-18 02:16:58.736,PartialDetection.eol,Partial_90_CarDoorLock.uml,216
2019-03-18 02:17:05.41,PartialDetection.eol,CarDoorLock.uml,271
2019-03-18 02:17:11.434,PartialDetection.eol,Partial_10_CarDoorLock.uml,212
2019-03-18 02:17:17.337,PartialDetection.eol,Partial_20_CarDoorLock.uml,261
2019-03-18 02:17:23.466,PartialDetection.eol,Partial_30_CarDoorLock.uml,238
2019-03-18 02:17:29.435,PartialDetection.eol,Partial_40_CarDoorLock.uml,238
2019-03-18 02:17:35.411,PartialDetection.eol,Partial_50_CarDoorLock.uml,248
2019-03-18 02:17:41.412,PartialDetection.eol,Partial_60_CarDoorLock.uml,185
2019-03-18 02:17:48.321,PartialDetection.eol,Partial_70_CarDoorLock.uml,323
2019-03-18 02:17:54.694,PartialDetection.eol,Partial_80_CarDoorLock.uml,219
2019-03-18 02:18:00.782,PartialDetection.eol,Partial_90_CarDoorLock.uml,184
2019-03-18 02:18:07.105,PartialDetection.eol,CarDoorLock.uml,318
2019-03-18 02:18:14.589,PartialDetection.eol,Partial_10_CarDoorLock.uml,245
2019-03-18 02:18:20.318,PartialDetection.eol,Partial_20_CarDoorLock.uml,264
2019-03-18 02:18:26.271,PartialDetection.eol,Partial_30_CarDoorLock.uml,511
2019-03-18 02:18:33.756,PartialDetection.eol,Partial_40_CarDoorLock.uml,281
2019-03-18 02:18:40.404,PartialDetection.eol,Partial_50_CarDoorLock.uml,221
2019-03-18 02:18:45.989,PartialDetection.eol,Partial_60_CarDoorLock.uml,213
2019-03-18 02:18:51.62,PartialDetection.eol,Partial_70_CarDoorLock.uml,217
2019-03-18 02:18:57.322,PartialDetection.eol,Partial_80_CarDoorLock.uml,248
2019-03-18 02:19:03.87,PartialDetection.eol,Partial_90_CarDoorLock.uml,277
2019-03-18 02:19:11.017,PartialDetection.eol,CarDoorLock.uml,283
2019-03-18 02:19:17.579,PartialDetection.eol,Partial_10_CarDoorLock.uml,251
2019-03-18 02:19:23.367,PartialDetection.eol,Partial_20_CarDoorLock.uml,269
2019-03-18 02:19:29.64,PartialDetection.eol,Partial_30_CarDoorLock.uml,226
2019-03-18 02:19:35.364,PartialDetection.eol,Partial_40_CarDoorLock.uml,291
2019-03-18 02:19:41.0,PartialDetection.eol,Partial_50_CarDoorLock.uml,263
2019-03-18 02:19:46.5,PartialDetection.eol,Partial_60_CarDoorLock.uml,266
2019-03-18 02:19:54.626,PartialDetection.eol,Partial_70_CarDoorLock.uml,273
2019-03-18 02:20:01.207,PartialDetection.eol,Partial_80_CarDoorLock.uml,233
2019-03-18 02:20:07.388,PartialDetection.eol,Partial_90_CarDoorLock.uml,191
2019-03-18 02:20:14.488,PartialDetection.eol,CarDoorLock.uml,275
2019-03-18 02:20:20.918,PartialDetection.eol,Partial_10_CarDoorLock.uml,313
2019-03-18 02:20:27.028,PartialDetection.eol,Partial_20_CarDoorLock.uml,281
2019-03-18 02:20:33.075,PartialDetection.eol,Partial_30_CarDoorLock.uml,228
2019-03-18 02:20:39.129,PartialDetection.eol,Partial_40_CarDoorLock.uml,243
2019-03-18 02:20:45.21,PartialDetection.eol,Partial_50_CarDoorLock.uml,250
2019-03-18 02:20:51.434,PartialDetection.eol,Partial_60_CarDoorLock.uml,237
2019-03-18 02:20:58.478,PartialDetection.eol,Partial_70_CarDoorLock.uml,376
2019-03-18 02:21:04.723,PartialDetection.eol,Partial_80_CarDoorLock.uml,214
2019-03-18 02:21:12.246,PartialDetection.eol,Partial_90_CarDoorLock.uml,196
2019-03-18 02:21:18.632,PartialDetection.eol,CarDoorLock.uml,399
2019-03-18 02:21:25.269,PartialDetection.eol,Partial_10_CarDoorLock.uml,276
2019-03-18 02:21:32.657,PartialDetection.eol,Partial_20_CarDoorLock.uml,249
2019-03-18 02:21:38.838,PartialDetection.eol,Partial_30_CarDoorLock.uml,289
2019-03-18 02:21:44.936,PartialDetection.eol,Partial_40_CarDoorLock.uml,252
2019-03-18 02:21:50.907,PartialDetection.eol,Partial_50_CarDoorLock.uml,249
